id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1517484496328839168,1517484496328839168,2022-04-22 19:44:32 SE Asia Standard Time,2022-04-22,19:44:32,+0700,1488872898072920071,loverwhen,hearts,,mirror ball by taylor swift was written for lily calloway idc idc!!,en,[],[],[],2,2,7,[],[],https://twitter.com/loverwhen/status/1517484496328839168,False,,0,,,,,,,,[],,,,
1517483696386846720,1517483696386846720,2022-04-22 19:41:21 SE Asia Standard Time,2022-04-22,19:41:21,+0700,1436000344249540614,ai_curio_bot,ai_curio_bot (ADMISSIONS OPEN)(GUIDED DIFFUSION),,"taylor swift, destroyer of worlds  https://t.co/eELOQMrapA",en,[],[],['https://pbs.twimg.com/media/FQ8vYSiaIAArhjG.png'],0,4,28,[],[],https://twitter.com/ai_curio_bot/status/1517483696386846720,False,https://twitter.com/Pacifica_Oc3An/status/1517456598033211399,1,https://pbs.twimg.com/media/FQ8vYSiaIAArhjG.png,,,,,,,[],,,,
1517482607457583104,1517482607457583104,2022-04-22 19:37:01 SE Asia Standard Time,2022-04-22,19:37:01,+0700,64267035,charlesdecant,Charles Decant,,"Et chez @LuckyRecordsOff bien sûr ! On vous attend dès 10h avec les exclus de Madonna, Mariah Carey, Melanie C, Taylor Swift, David Bowie…",fr,"[{'screen_name': 'luckyrecordsoff', 'name': 'luckyrecordsparis', 'id': '1392113877907816448'}]",[],[],0,3,14,[],[],https://twitter.com/charlesdecant/status/1517482607457583104,False,https://twitter.com/quefaireaparis/status/1516771584979181571,0,,,,,,,,[],,,,
1517482605658226688,1517482605658226688,2022-04-22 19:37:01 SE Asia Standard Time,2022-04-22,19:37:01,+0700,1288185336263254016,loverneison,ez 🍂,,not seen any heartstopper tv x taylor swift edits yet. so disappointed in you all,en,[],[],[],3,0,26,[],[],https://twitter.com/loverneIson/status/1517482605658226688,False,,0,,,,,,,,[],,,,
1517482461797785604,1517482461797785604,2022-04-22 19:36:27 SE Asia Standard Time,2022-04-22,19:36:27,+0700,1452464801712574466,taylesbianswift,regina’s spam,,hearing that god awful leaked harry styles song about taylor swift is definitely the worst thing to happen to me this year,en,[],[],[],2,2,27,[],[],https://twitter.com/taylesbianswift/status/1517482461797785604,False,,0,,,,,,,,[],,,,
1517482088596914177,1517482088596914177,2022-04-22 19:34:58 SE Asia Standard Time,2022-04-22,19:34:58,+0700,1310691300489007107,gotthemapfromme,Mari (Taylor’s Version),,Let me present to you #TaylorSwift looking perfect in EVERY color  https://t.co/Cju1WIlQpv,en,[],[],['https://pbs.twimg.com/media/FQ8t5hwXsAEECq6.jpg'],1,3,6,['taylorswift'],[],https://twitter.com/gotthemapfromme/status/1517482088596914177,False,,1,https://pbs.twimg.com/media/FQ8t5hwXsAEECq6.jpg,,,,,,,[],,,,
1517481934980538370,1517481934980538370,2022-04-22 19:34:21 SE Asia Standard Time,2022-04-22,19:34:21,+0700,1433715254509416452,livthrowbacks,Olivia Throwbacks,,Taylor Swift via Instagram story 2 years ago today (22nd April 2020)  https://t.co/FoInvLAhhy,en,[],[],['https://pbs.twimg.com/media/FQ8txtKWUAEeFFL.jpg'],2,104,1012,[],[],https://twitter.com/livthrowbacks/status/1517481934980538370,False,,1,https://pbs.twimg.com/media/FQ8txtKWUAEeFFL.jpg,,,,,,,[],,,,
1517481870853824514,1517481870853824514,2022-04-22 19:34:06 SE Asia Standard Time,2022-04-22,19:34:06,+0700,1337050662585196545,aiexscardigan,alex ༉⋆ ₊,,the only reason i will voluntarily wake up early is for taylor swift,en,[],[],[],2,0,11,[],[],https://twitter.com/aIexscardigan/status/1517481870853824514,False,,0,,,,,,,,[],,,,
1517550841229881344,1517550841229881344,2022-04-23 00:08:09 SE Asia Standard Time,2022-04-23,00:08:09,+0700,1469020590623592448,formulahya,hya ✨,,Only the Young - Taylor Swift 🫶🏻  https://t.co/ijmEViykp1,en,[],[],['https://pbs.twimg.com/media/FQ9scTKagAA-dMJ.jpg'],0,5,28,[],[],https://twitter.com/formulahya/status/1517550841229881344,False,,1,https://pbs.twimg.com/media/FQ9scTKagAA-dMJ.jpg,,,,,,,[],,,,
1517550727077502976,1517550727077502976,2022-04-23 00:07:42 SE Asia Standard Time,2022-04-23,00:07:42,+0700,1369640371421085704,tayduanation,𝗧𝗔𝗬𝗗𝗨𝗔 𝗡𝗔𝗧𝗜𝗢𝗡 🧣🦋,,🎧 | @taylorswift13’s “evermore” officially surpassed @lorde’s “Melodrama” as the 298th most-streamed album on Spotify!  https://t.co/ZSDBi4WHLr,en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}, {'screen_name': 'lorde', 'name': 'lorde', 'id': '355307031'}]",[],"['https://pbs.twimg.com/media/FQ9sU6hWQAAF4oN.jpg', 'https://pbs.twimg.com/media/FQ9sU6iWYAI2WHB.jpg']",0,2,17,[],[],https://twitter.com/tayduanation/status/1517550727077502976,False,,1,https://pbs.twimg.com/media/FQ9sU6hWQAAF4oN.jpg,,,,,,,[],,,,
1517550153284075522,1517549454961819653,2022-04-23 00:05:25 SE Asia Standard Time,2022-04-23,00:05:25,+0700,1508255696348925952,ammartioa,Ammar,,@kissitbetha @betterkissrih @PopBase @Drake @taylorswift13 4 followers joined in April,en,[],[],[],0,0,7,[],[],https://twitter.com/AMMARTIOA/status/1517550153284075522,False,,0,,,,,,,,"[{'screen_name': 'kissitbetha', 'name': '†', 'id': '1510071568914911235'}, {'screen_name': 'betterkissrih', 'name': 'BETTER KISS RIH', 'id': '1465362164982575111'}, {'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517550084870844416,1517550084870844416,2022-04-23 00:05:09 SE Asia Standard Time,2022-04-23,00:05:09,+0700,1442767534604832770,folkcclean,drezinho🐍,,habilidade swiftie: saber de qual era uma foto é apenas pela linha temporal cabelos da taylor swift  https://t.co/qS3XIN8Ind,pt,[],[],"['https://pbs.twimg.com/media/FQ9rwfTXwAIaT5c.jpg', 'https://pbs.twimg.com/media/FQ9rwfUXwAAIizY.jpg']",2,6,73,[],[],https://twitter.com/folkcclean/status/1517550084870844416,False,,1,https://pbs.twimg.com/media/FQ9rwfTXwAIaT5c.jpg,,,,,,,[],,,,
1517550083838906368,1517549454961819653,2022-04-23 00:05:09 SE Asia Standard Time,2022-04-23,00:05:09,+0700,1434676936052195335,pvaddtheway,Nckii 🦄🦄,,@MO73736272 @PopBase @Drake @taylorswift13 nicki is gonna retire soon,en,[],[],[],1,0,22,[],[],https://twitter.com/Pvaddtheway/status/1517550083838906368,False,,0,,,,,,,,"[{'screen_name': 'MO73736272', 'name': '.', 'id': '1404490884817854464'}, {'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549962372001792,1517549962372001792,2022-04-23 00:04:40 SE Asia Standard Time,2022-04-23,00:04:40,+0700,1328261957443596289,fairchildaisy,this is gin 🍂🐝,,cuando se besan y salen cositas volando en la pantalla??? i see sparks fly dijo la taylor swift #Heartstopper  https://t.co/VLQAokJay7,es,[],[],['https://pbs.twimg.com/media/FQ9rphpXoAQNXYs.jpg'],0,1,26,['heartstopper'],[],https://twitter.com/fairchildaisy/status/1517549962372001792,False,,1,https://pbs.twimg.com/media/FQ9rphpXoAQNXYs.jpg,,,,,,,[],,,,
1517549935205494784,1517549454961819653,2022-04-23 00:04:33 SE Asia Standard Time,2022-04-23,00:04:33,+0700,1265699855223214080,saintdoz,♡⃛,,@taylorsricoht @PopBase @Drake @taylorswift13 Uhm I was breathing well,en,[],[],[],2,0,11,[],[],https://twitter.com/saintdoz/status/1517549935205494784,False,,0,,,,,,,,"[{'screen_name': 'taylorsricoht', 'name': 'Ivy', 'id': '1465469808489771011'}, {'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549922417053697,1517549922417053697,2022-04-23 00:04:30 SE Asia Standard Time,2022-04-23,00:04:30,+0700,407143099,paodequeijoneto,menancya ⓢ,,"Eles fizeram tão desorganizado isso que os fãs do PADRE FABIO DE MELO estão concorrendo contra os fãs DA TAYLOR SWIFT??? Sentido nenhum essa divisão de categorias deles aí, parabéns pela desordem",pt,[],[],[],0,0,9,[],[],https://twitter.com/paodequeijoneto/status/1517549922417053697,False,,0,,,,,,,,[],,,,
1517549870025822208,1517549454961819653,2022-04-23 00:04:18 SE Asia Standard Time,2022-04-23,00:04:18,+0700,1515319567891169285,fapwhorian,Spencer Now 🧣,,@GET_INTO_ITPT2 @PopBase @Drake @taylorswift13 When BTS released gutter,en,[],[],[],1,0,5,[],[],https://twitter.com/fapwhorian/status/1517549870025822208,False,,0,,,,,,,,"[{'screen_name': 'GET_INTO_ITPT2', 'name': 'fatty poosay', 'id': '1495550922553888768'}, {'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549774584561664,1517549774584561664,2022-04-23 00:03:55 SE Asia Standard Time,2022-04-23,00:03:55,+0700,1166846537873465346,ceci20gs2,Cecilia ✨❤️🧣,,Hi we miss you @taylorswift13  https://t.co/1SooFWM1sP,en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],"['https://pbs.twimg.com/media/FQ9reGaXMAA3a_E.jpg', 'https://pbs.twimg.com/media/FQ9reGZXwAEpRrv.jpg']",0,1,12,[],[],https://twitter.com/ceci20GS2/status/1517549774584561664,False,,1,https://pbs.twimg.com/media/FQ9reGaXMAA3a_E.jpg,,,,,,,[],,,,
1517549719224045570,1517549454961819653,2022-04-23 00:03:42 SE Asia Standard Time,2022-04-23,00:03:42,+0700,3949068855,cyphariana,﹌,,@PopBase @Drake @taylorswift13 it would sound weird anyways lmao,en,[],[],[],0,0,5,[],[],https://twitter.com/cyphariana/status/1517549719224045570,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549715323293697,1517549454961819653,2022-04-23 00:03:41 SE Asia Standard Time,2022-04-23,00:03:41,+0700,1226659925318914049,reputari,lincey is seeing 5sos TOMORROW,,@PopBase @Drake @taylorswift13 we don’t trust tmz,en,[],[],[],0,0,6,[],[],https://twitter.com/reputari/status/1517549715323293697,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549707152736256,1517549454961819653,2022-04-23 00:03:39 SE Asia Standard Time,2022-04-23,00:03:39,+0700,1465469808489771011,taylorsricoht,Ivy,,@PopBase @Drake @taylorswift13 Taylor and Drake had chokehold entire world with this photo,en,[],[],[],2,1,73,[],[],https://twitter.com/taylorsricoht/status/1517549707152736256,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549610209882113,1517549454961819653,2022-04-23 00:03:16 SE Asia Standard Time,2022-04-23,00:03:16,+0700,1270148939321352200,lucaswhvre,m,,@PopBase @Drake @taylorswift13 girl tmz is such liars only taylor knows,en,[],[],[],0,0,11,[],[],https://twitter.com/lucaswhvre/status/1517549610209882113,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549569374142464,1517549454961819653,2022-04-23 00:03:06 SE Asia Standard Time,2022-04-23,00:03:06,+0700,1508255696348925952,ammartioa,Ammar,,@PopBase @Drake @taylorswift13 we lost,en,[],[],[],1,0,8,[],[],https://twitter.com/AMMARTIOA/status/1517549569374142464,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549543688388608,1517549454961819653,2022-04-23 00:03:00 SE Asia Standard Time,2022-04-23,00:03:00,+0700,1465362164982575111,betterkissrih,BETTER KISS RIH,,@PopBase @Drake @taylorswift13 we still want the  collab,en,[],[],[],7,1,68,[],[],https://twitter.com/betterkissrih/status/1517549543688388608,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549532770304000,1517549454961819653,2022-04-23 00:02:57 SE Asia Standard Time,2022-04-23,00:02:57,+0700,1404490884817854464,mo73736272,.,,@PopBase @Drake @taylorswift13 Thank god,en,[],[],[],3,0,17,[],[],https://twitter.com/MO73736272/status/1517549532770304000,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549513417773057,1517549454961819653,2022-04-23 00:02:53 SE Asia Standard Time,2022-04-23,00:02:53,+0700,1495550922553888768,get_into_itpt2,fatty poosay,,@PopBase @Drake @taylorswift13 We lost,en,[],[],[],6,0,11,[],[],https://twitter.com/GET_INTO_ITPT2/status/1517549513417773057,False,,0,,,,,,,,"[{'screen_name': 'PopBase', 'name': 'Pop Base', 'id': '1138458175663988738'}, {'screen_name': 'Drake', 'name': 'Drizzy', 'id': '27195114'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517549454961819653,1517549454961819653,2022-04-23 00:02:39 SE Asia Standard Time,2022-04-23,00:02:39,+0700,1138458175663988738,popbase,Pop Base,,"According to TMZ, Drake’s photo with Taylor Swift was simply a throwback with ‘no hidden message.’  “Sources with direct knowledge tell TMZ … sadly there is NO collab between Drake and Taylor that is about to be released”  https://t.co/9JL2QBTOcH",en,[],[],"['https://pbs.twimg.com/media/FQ9rL2YXIAAvifC.jpg', 'https://pbs.twimg.com/media/FQ9rL2XWQAE-oHX.jpg']",106,88,1103,[],[],https://twitter.com/PopBase/status/1517549454961819653,False,,1,https://pbs.twimg.com/media/FQ9rL2YXIAAvifC.jpg,,,,,,,[],,,,
1517548876353482756,1517548876353482756,2022-04-23 00:00:21 SE Asia Standard Time,2022-04-23,00:00:21,+0700,946585283922939905,grace_roso,grace,,the conor oberst/kississippi beef was kanye taking the mic from taylor swift at the grammys for people who need to have their phones confiscated. this would’ve been funnier if i’d tweeted it like a week and a half ago but i hadn’t thought of it then.,en,[],[],[],0,0,7,[],[],https://twitter.com/grace_roso/status/1517548876353482756,False,,0,,,,,,,,[],,,,
1517548789506220036,1517548789506220036,2022-04-23 00:00:00 SE Asia Standard Time,2022-04-23,00:00:00,+0700,1457171827080368133,txtaypics,daily txtay ✘,,#TaylorSwift #YEONJUN #연준  https://t.co/TMWKXkZlt0,und,[],[],"['https://pbs.twimg.com/media/FQwWznPVkAM97MS.jpg', 'https://pbs.twimg.com/media/FQwWzoMVsAAH3gD.jpg']",0,4,13,"['taylorswift', 'yeonjun', '연준']",[],https://twitter.com/txtaypics/status/1517548789506220036,False,,1,https://pbs.twimg.com/media/FQwWznPVkAM97MS.jpg,,,,,,,[],,,,
1517548375280955396,1517538786217021441,2022-04-22 23:58:22 SE Asia Standard Time,2022-04-22,23:58:22,+0700,1493269687278485507,adeleeasy4,Adeleasy3,,@lucaswhvre @chartdata @taylorswift13 30 is at 1.68B d-mbass,en,[],[],[],0,0,6,[],[],https://twitter.com/adeleeasy4/status/1517548375280955396,False,,0,,,,,,,,"[{'screen_name': 'lucaswhvre', 'name': 'm', 'id': '1270148939321352200'}, {'screen_name': 'chartdata', 'name': 'chart data', 'id': '744260935527735296'}, {'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517548335342755843,1517548335342755843,2022-04-22 23:58:12 SE Asia Standard Time,2022-04-22,23:58:12,+0700,1417011217890217985,swiftstiktok,SWIFTs TikTok 🧣,,.@PostMalone has followed taylor swift on TikTok.  https://t.co/EyCQYgF43U,en,"[{'screen_name': 'postmalone', 'name': 'twelve carat toothache', 'id': '913812620'}]",[],"['https://pbs.twimg.com/media/FQ9qKWtWQAEfuVH.jpg', 'https://pbs.twimg.com/media/FQ9qKtpXoAAapEI.jpg']",25,90,1214,[],[],https://twitter.com/SwiftsTiktok/status/1517548335342755843,False,,1,https://pbs.twimg.com/media/FQ9qKWtWQAEfuVH.jpg,,,,,,,[],,,,
1517548325909962752,1517548325909962752,2022-04-22 23:58:10 SE Asia Standard Time,2022-04-22,23:58:10,+0700,1454677671141527555,eveiodrama,hale,,"bitches be like ""my mental health is unstable"" but then scream the lyrics of this is me trying by taylor swift out loud like there's no tomorrow.   it's me. i'm bitches.",en,[],[],[],0,40,101,[],[],https://twitter.com/eveIodrama/status/1517548325909962752,False,,0,,,,,,,,[],,,,
1517548101371928577,1517548101371928577,2022-04-22 23:57:16 SE Asia Standard Time,2022-04-22,23:57:16,+0700,1376699073235914752,ctrlrockweii,edu - dance fever,,"stan list: lana del rey, beyoncé, taylor swift, florence and the machine e a sza.  https://t.co/YitGeTc0Dw",en,[],[],['https://pbs.twimg.com/media/FQ9p87CWQAIhe2x.jpg'],0,0,6,[],[],https://twitter.com/ctrlrockweII/status/1517548101371928577,False,,1,https://pbs.twimg.com/media/FQ9p87CWQAIhe2x.jpg,,,,,,,[],,,,
1517547652556148738,1517547652556148738,2022-04-22 23:55:29 SE Asia Standard Time,2022-04-22,23:55:29,+0700,564808113,blesstherain13,Nicole 🌼🫶🏼,,swifties be like “I want taylor swift to run me over with her car because it’s the only chance I have of meeting her”  it’s me I’m swifties,en,[],[],[],2,6,71,[],[],https://twitter.com/blesstherain13/status/1517547652556148738,False,,0,,,,,,,,[],,,,
1517547570515652608,1517547570515652608,2022-04-22 23:55:10 SE Asia Standard Time,2022-04-22,23:55:10,+0700,1359496667481968643,taylorisloved13,taylorisloved13,,"Dear @taylorswift13,   The weather is getting nice which means we are all approaching our 1989 hot girl eras. Please drop the recordings for 1989 Taylor’s Version as we need our anthems as we lay by the pool and get tan and hot.   Thank you and please consider,  Hot girl swifties",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],[],4,10,105,[],[],https://twitter.com/taylorisloved13/status/1517547570515652608,False,,0,,,,,,,,[],,,,
1517547565394411522,1517547565394411522,2022-04-22 23:55:08 SE Asia Standard Time,2022-04-22,23:55:08,+0700,591936319,gayreche,cata,,la cantidad de artistas q van a venir este año a argentina mamita  menos mal q taylor swift no toca en paises q tienen calles de tierra,es,[],[],[],0,2,26,[],[],https://twitter.com/gayreche/status/1517547565394411522,False,,0,,,,,,,,[],,,,
1517547227509669888,1517547227509669888,2022-04-22 23:53:48 SE Asia Standard Time,2022-04-22,23:53:48,+0700,1371247686402387970,stylesftaylor,beryl,,so today’s door is mirrorball by taylor swift  https://t.co/ZbhTC8SpHl,en,[],[],['https://pbs.twimg.com/media/FQ9pKKKXwAUABfM.jpg'],1,0,7,[],[],https://twitter.com/stylesftaylor/status/1517547227509669888,False,,1,https://pbs.twimg.com/media/FQ9pKKKXwAUABfM.jpg,,,,,,,[],,,,
1517546654668398592,1517546654668398592,2022-04-22 23:51:31 SE Asia Standard Time,2022-04-22,23:51:31,+0700,1265243952321564676,itaylorchapada,ryan ❤️‍🔥,,5 temas dos quais posso falar 30 sem preparação alguma (nada relacionado ao trabalho)  1. Ódi* que eu tenho dos fãs do Arthur Aguiar 2. Taylor Swift 3. Música pop 4. Tecnologia  5. Comida,pt,[],[],[],0,0,7,[],[],https://twitter.com/itaylorchapada/status/1517546654668398592,False,,0,,,,,,,,[],,,,
1517546527128166400,1517546527128166400,2022-04-22 23:51:01 SE Asia Standard Time,2022-04-22,23:51:01,+0700,1481083477525409792,gaesforgaeul,alv,,taylor swift with vp leni!! happy birthday vp leni 💗🥳  #ArawNa10To #HBDPresidentLeni  #IpanaloNa10ParaSaLahat  https://t.co/scnWHndOUp,en,[],[],['https://pbs.twimg.com/media/FQ9ohhQaIAA4w97.jpg'],6,143,443,"['arawna10to', 'hbdpresidentleni', 'ipanalona10parasalahat']",[],https://twitter.com/gaesforgaeul/status/1517546527128166400,False,,1,https://pbs.twimg.com/media/FQ9ohhQaIAA4w97.jpg,,,,,,,[],,,,
1517546501857234949,1517545516040556545,2022-04-22 23:50:55 SE Asia Standard Time,2022-04-22,23:50:55,+0700,1277288422281932800,theswiftsociety,The Swift Society,,"@taylorswift13 ""Oliver was happy to confirm [Taylor is] just as 'amazing' in person as you'd imagine""  🖇:  https://t.co/4kSTqrgOC8  https://t.co/vf1ITQ3Nbl",en,[],['https://cages-boxes-hunters-foxes.tumblr.com/post/682246000470081536/alison-oliver-for-irish-country-magazine-may-2022'],['https://pbs.twimg.com/media/FQ9oflmXoAI_P7O.jpg'],0,18,239,[],[],https://twitter.com/TheSwiftSociety/status/1517546501857234949,False,,1,https://pbs.twimg.com/media/FQ9oflmXoAI_P7O.jpg,,,,,,,"[{'screen_name': 'taylorswift13', 'name': 'Taylor Swift', 'id': '17919972'}]",,,,
1517546374849519616,1517546374849519616,2022-04-22 23:50:25 SE Asia Standard Time,2022-04-22,23:50:25,+0700,751040227322499072,soitfuckingoes,ver🪩nica,,me pretending i don't care about taylor swift so the next re-recording comes faster  https://t.co/eV7RmBqQPX,en,[],[],[],0,9,66,[],[],https://twitter.com/soitfuckingoes/status/1517546374849519616,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1496557687466770433/pu/img/3t2n3erSc5nPsoP9.jpg,,,,,,,[],,,,
1517546229961400320,1517546229961400320,2022-04-22 23:49:50 SE Asia Standard Time,2022-04-22,23:49:50,+0700,1475391813783412736,wotahproblems,E 🧣🪩,,"replace a word in any Taylor Swift song with ""fuck""",en,[],[],[],53,0,8,[],[],https://twitter.com/wotahproblems/status/1517546229961400320,False,,0,,,,,,,,[],,,,
1517546088764518401,1517546088764518401,2022-04-22 23:49:16 SE Asia Standard Time,2022-04-22,23:49:16,+0700,1139970839535689728,lapuercaylor,La Tia Puercaylor (Taylor’s version),,"📰|Alison Oliver sobre conocer a Taylor Swift en la fiesta de “Conversations With Friends”   “Siempre he sido una gran admiradora, así que fue genial conocerla. Es tan gentil como parece”.  https://t.co/XEULFEA0xG",es,[],[],"['https://pbs.twimg.com/media/FQ9oH52WQAA7aqr.jpg', 'https://pbs.twimg.com/media/FQ9oH52XoAAVtWk.jpg']",0,20,355,[],[],https://twitter.com/LaPuercaylor/status/1517546088764518401,False,,1,https://pbs.twimg.com/media/FQ9oH52WQAA7aqr.jpg,,,,,,,[],,,,
1517546040336863232,1517546040336863232,2022-04-22 23:49:05 SE Asia Standard Time,2022-04-22,23:49:05,+0700,163384337,michaelcurzi,𝖒𝖎𝖈𝖍𝖆𝖊𝖑 𝖈𝖚𝖗𝖟𝖎,,Minimum viable feminism is listening to Taylor swift ‘the man’ and being like ok she has some points,en,[],[],[],1,0,8,[],[],https://twitter.com/michaelcurzi/status/1517546040336863232,False,,0,,,,,,,,[],,,,
1517545974037680128,1517545974037680128,2022-04-22 23:48:49 SE Asia Standard Time,2022-04-22,23:48:49,+0700,961436978955907072,swiftiestyless,stephanie🏡♥️,,"I hope I live to see the day we achieve world peace and harry styles and taylor swift perform together on the same stage.. it may take 10, 20, maybe even 30 years, but I assure you I will be front row",en,[],[],[],1,0,11,[],[],https://twitter.com/swiftiestyless/status/1517545974037680128,False,,0,,,,,,,,[],,,,
1517545551251734528,1517545551251734528,2022-04-22 23:47:08 SE Asia Standard Time,2022-04-22,23:47:08,+0700,1514982255558492165,lilacphrodite,lilac!,,i started listening to taylor swift again best decision of my life,en,[],[],[],2,0,5,[],[],https://twitter.com/lilacphrodite/status/1517545551251734528,False,,0,,,,,,,,[],,,,
1517545516040556545,1517545516040556545,2022-04-22 23:47:00 SE Asia Standard Time,2022-04-22,23:47:00,+0700,1277288422281932800,theswiftsociety,The Swift Society,,"📰| Alison Oliver shares that she met @TaylorSwift13 at the ""Conversations with Friends"" wrap party:  ""I've always been such a big fan of hers so it was great to meet her!""  https://t.co/r3wuPT6nd1",en,"[{'screen_name': 'taylorswift13', 'name': 'taylor swift', 'id': '17919972'}]",[],"['https://pbs.twimg.com/media/FQ9nExEWUAIxn6s.jpg', 'https://pbs.twimg.com/media/FQ9nExFWQAApfGv.jpg']",3,75,996,[],[],https://twitter.com/TheSwiftSociety/status/1517545516040556545,False,,1,https://pbs.twimg.com/media/FQ9nExEWUAIxn6s.jpg,,,,,,,[],,,,
