,id,date,time,tweet,language
292,1517536285438717958,2022-04-22,23:10:19,"turns out his special guest is taylor swift , Haylor reunion and they sing Him ans Styles together 🕯🕯🕯  https://t.co/xJC4tg8oFP",en
293,1517536257341075457,2022-04-22,23:10:12,"sestav playlist, ve kterým nebude nic od Taylor Swift challenge (failed)",cs
294,1517536235341844480,2022-04-22,23:10:07,"GUYS- I think I got this figured, Harry's surprise guest for Coachella 2 is going to be Taylor Swift!!  https://t.co/nqi7aAxWiW",en
295,1517536066928054272,2022-04-22,23:09:27,Taylor Swift  https://t.co/aAHFI4uSeA,en
296,1517536011860992000,2022-04-22,23:09:14,pretty girls relate to mirrorball by taylor swift,en
297,1517535930718240768,2022-04-22,23:08:54,debut era taylor swift is my comfort person ♡  https://t.co/3axDYUojhb,en
298,1517535674873884672,2022-04-22,23:07:53,name a Taylor Swift song that doesn’t have an A,en
299,1517535615667089410,2022-04-22,23:07:39,it’s Taylor Swift that’s behind Harry’s door  https://t.co/GTA5GxWOn3,en
300,1517450120425611264,2022-04-22,17:27:56,"hey i’m new to stan twitter. i love doja cat, the weeknd, halsey, grimes, taylor swift, ariana grande, selena gomes, role model, maisie peters, zendaya, olivia rodrigo and more please help me find friends here 💕",en
301,1517449728392372224,2022-04-22,17:26:22,"you know what? fuck it. if nobody else is gonna say it, i will:   there is a very real possibility that both taylor swift and karlie kloss will attend the met gala this year. like there’s a chance that we’ll get to see them glare at each other in less than a month.",en
302,1517449372447002624,2022-04-22,17:24:57,taylor swift artık yengeniz arkadaşlar  https://t.co/SterS4D6jb,tr
303,1517449143614124034,2022-04-22,17:24:03,@thomasheadon this is very weird why r there so many parallels. this is like the taylor swift phoebe bridgers normal people universe but worse x,en
304,1517448105599602689,2022-04-22,17:19:55,Taylor Swift is the name of a pop singer and also what I shout at the children in my sweat shop,en
305,1517446364711501826,2022-04-22,17:13:00,He’s presumably gonna drop a ten minute version ala Taylor Swift where he describes (in detail) his journey through the Midlands,en
306,1517445640808239104,2022-04-22,17:10:08,taylor swift lover era &gt;&gt;&gt;&gt;,en
307,1517445354186108928,2022-04-22,17:08:59,alexa play all too well (taylor's version) by taylor swift  https://t.co/VOa0mfUjha,en
308,1517444308374532096,2022-04-22,17:04:50,hot people read books and listen to taylor swift songs and associate the songs to book characters,en
309,1517443792755990528,2022-04-22,17:02:47,7:17am train 🥲 the things i do for taylor swift,en
310,1517443417432678400,2022-04-22,17:01:18,"Taylor Swift, appears to you like a fairy godmother in your bedroom at 2am while you’re crying to her music to tell you it’s going to be okay.  https://t.co/Ag1fPpIt9C",en
311,1517443093846323200,2022-04-22,17:00:00,".@taylorswift13's ""Clean"" has now surpassed 90 million streams on Spotify. It's her 89th song to hit this milestone and her 10th from ""1989"".",en
312,1517443071172087808,2022-04-22,16:59:55,"@usuariossexual @erianeg_ @mrsluthor Além dessa passagem que te mandaram, tbm tem uma que diz que pra ela concorrer a um papel ela teria que ser branca, então eles mudam a aparência dela, pintam o cabelo, etc. Mas &gt;eu&lt; acho que isso decorre da visão estadunidense dos latinos, até pq a tjr disse que a Taylor Swift",pt
313,1517442216372826112,2022-04-22,16:56:31,Truth of the century!!  #TaylorSwift #Friends #ChandlerBing #MonicaGeller #music #tvtime #Joey #swiftie  https://t.co/HgsteY8ohD,en
314,1517439803905687552,2022-04-22,16:46:56,La poliedricità stamattina ascoltando in ordine rosalia tedua taylor swift bad bunny e gli artic monkeys,it
315,1517439311876087810,2022-04-22,16:44:59,.┏┓  ┃┃╱╲ In ┃╱╱╲╲ this ╱╱╭╮╲╲house ▔▏┗┛▕▔ we stan ╱▔▔▔▔▔▔▔▔▔▔╲  Taylor Swift &amp; Olivia rodrigo ╱╱┏┳┓╭╮┏┳┓ ╲╲  ▔▏┗┻┛┃┃┗┻┛▕▔  Are you coming in?,en
316,1517438759612076032,2022-04-22,16:42:47,"The greatest Taylor swift photoshoot ever, EVER!  https://t.co/csiXCOTeYo",en
317,1517438615093096448,2022-04-22,16:42:13,Clowning Theory gone wrong Swifties                      Taylor Swift  https://t.co/wbUI2Z11h9,en
318,1517438060585230337,2022-04-22,16:40:00,We’re listening to @taylorswift13 and Lily has taken to napping.  https://t.co/LrPWMxlFG0,en
319,1517436458868658176,2022-04-22,16:33:39,Wait taylor swift is blonde??,en
320,1517535610646507520,2022-04-22,23:07:38,Taylor Swift ve Harry Styles collab diye yorumladım 🤡  https://t.co/uVwJX7af7f,tr
321,1517535576551051266,2022-04-22,23:07:30,nah bc this is mirrorball by taylor swift vibes  https://t.co/Ubfx8cbF6H,en
322,1517535244043358210,2022-04-22,23:06:11,Taylor Swift?????  https://t.co/alU6z9YLIh,en
323,1517535091634982915,2022-04-22,23:05:34,@junkee @taylorswift13 Cr: @theswiftmuseum ✨   https://t.co/6zjcDyb4t7,und
324,1517535033799585792,2022-04-22,23:05:21,@TheSwiftSociety @junkee @taylorswift13 architect of our century,en
325,1517534861594140672,2022-04-22,23:04:40,"📰| @Junkee names @TaylorSwift13 as the artist who does to most to keep bridges alive:  ""Highlights include: OOTW, champagne problems, All Too Well. If there’s one thing Taylor is a master at, it’s the art of the bridge.""  https://t.co/NuoIIrTLHb",en
326,1517534697533837313,2022-04-22,23:04:00,@youarehome IS THIS A FUCKING MIRRORBALL AKA TRACK NUMBER SIX ON FOLKLORE AKA TAYLOR SWIFT'S ALBUM  https://t.co/QlgeKLPynS,en
327,1517534147119566848,2022-04-22,23:01:49,bringing taylor swift at coachella so true  https://t.co/u179DHMBPF,en
328,1517534131726475267,2022-04-22,23:01:46,Ospite del coachella taylor swift palese visto che c’è la mirrorball  https://t.co/86XfymNViF,it
329,1517534076340772869,2022-04-22,23:01:32,@hsdaily mirrorball by taylor swift era so true !,en
330,1517534067490947072,2022-04-22,23:01:30,taylor swift's music  https://t.co/OaLgZtSwFF,en
331,1517534007260598272,2022-04-22,23:01:16,taylor swift is ljterally behind that damn door 🤦🏾‍♀️,en
332,1517533952801755136,2022-04-22,23:01:03,why is taylor swift todays door  https://t.co/86zhtfJeo2,en
333,1517533780356911106,2022-04-22,23:00:22,#jakehoon as taylor swift’s song lyrics pt2  https://t.co/5aOocgmkB5,en
334,1517533737294217216,2022-04-22,23:00:12,‘name a taylor swift song that doesn’t contain the letter-’  22.,en
335,1517533697645457417,2022-04-22,23:00:02,".@taylorswift13's ""it's time to go"" has now surpassed 40 million streams on Spotify. It's her 159th song to hit this milestone and her 17th from ""evermore"".",en
336,1517531858942275589,2022-04-22,22:52:44,"Alison citou a cantora Taylor Swift na sua entrevista para a @IrishCountryMag.  ""Eu sempre fui muito fã dela, foi incrível conhecê-la!""  Alison toca vários instrumentos e compõe e Taylor é uma das suas maiores inspirações.  https://t.co/u0opxkjfoi",pt
337,1517531803153801216,2022-04-22,22:52:30,"dois tcholas aqui em casa ouvindo taylor swift na cozinha, queria um tiro  https://t.co/VIXH2fLcpC",pt
338,1517531625113849856,2022-04-22,22:51:48,"Replace a word in Taylor Swift song with ""Boobs""",en
339,1517531231281459200,2022-04-22,22:50:14,"2022 e ainda tem gente achando que TAYLOR SWIFT precisaria de harry styles pra alguma coisa quando eles namoravam, por deus",pt
340,1517435854414921729,2022-04-22,16:31:14,no les dijeron a los diseñadores q las chicas no escuchan rap solo taylor swift y olivia rodrigo?,es
341,1517435329627578368,2022-04-22,16:29:09,"hello dump acc po i2 ni taylor swift, got nothing in my brain",en
342,1517434179109093376,2022-04-22,16:24:35,i will create the taylor swift playlist for loid/yor 🫶,en
343,1517433523266801665,2022-04-22,16:21:59,do guys who listen to taylor swift relate to her like how we do or no?? genuine question.,en
344,1517432942972264448,2022-04-22,16:19:40,"💬 | Snoop Dogg told @fullsendpodcast that he was inspired by @taylorswift13 to one day re-record his album ""Doggystyle""  “Perfect example, Taylor Swift. She re-did her albums as a way of ‘I’ll make this for my fans and they’ll support me.’ I was going to remaster my album…”  https://t.co/Tk9azpSHMA",en
345,1517432431682465795,2022-04-22,16:17:38,sebastian vettel by taylor swift  https://t.co/FZGDVvyaWB,en
346,1517431804248133633,2022-04-22,16:15:09,‘cardigan’ by @taylorswift13 has now surpassed 400 Million Streams on Spotify!  https://t.co/OqeFtULAGG,en
347,1517431731321667589,2022-04-22,16:14:51,Taylor Swift has had relationships that lasted longer than CNN+  #CNNPlus,en
348,1517430824278568960,2022-04-22,16:11:15,Taylor Swift if your daughter was sleeping with her husband  https://t.co/oDEVMvw5gh,en
349,1517429003837186049,2022-04-22,16:04:01,la noia que ha guanyat als jocs florals i ha agrait a taylor swift? una reina,ca
350,1517428000454754305,2022-04-22,16:00:02,retweet if you stan   - ariana grande - MCYTs - one direction  - sabrina carpenter  - taylor swift - doja cat - lady gaga - justin bieber  - blackpink - madison beer  - sza - little mix - BTS - nicki minaj   follow me + everyone who retweets ✨,en
351,1517427319278759936,2022-04-22,15:57:20,Adele and Taylor Swift looking at each other knowing it’s going to be the saddest girl autumn ever.  https://t.co/hZGhINHp8d,en
352,1517426972128952327,2022-04-22,15:55:57,what is the best song ever recorded and why is it The Archer by Taylor Swift,en
353,1517426768440926209,2022-04-22,15:55:08,"thinking about the person in front of me at ltwt that had a sign that said ""favourite taylor swift song?"". louies always bring the best signs to shows i believe ❤️‍🩹",en
354,1517425406089252864,2022-04-22,15:49:43,I got out of the shower and clean by Taylor Swift started playing😭😭yes i am finally cleannnn😭,en
355,1517424336994455552,2022-04-22,15:45:28,"HEYAA I'm Kathrine and I'm just trynna find some GOOD moots who actually know how to interact.I stan Florence Pugh,1d &amp; solo,Taylor Swift andd Olivia Rodrigo. You can call me Kath,Kathrin,Kathy,Kat nd whatever nickname u want. My prounouns are she/her Lmk if u wanna be moots Rt:)",en
356,1517424000049172483,2022-04-22,15:44:08,So………Taylor swift actually hits.,en
357,1517423881597956096,2022-04-22,15:43:40,if taylor swift released this is me trying when i was in eighth grade i probably would have killed myself then,en
358,1517423668988579841,2022-04-22,15:42:49,Holiday vibes 🧘‍♀️☺️ @taylorswift13 @taylornation13  https://t.co/3STigZfrPh,en
359,1517423615305818113,2022-04-22,15:42:36,"Annoying ppl be like ""we skip hoax by Taylor Swift"" then they will be like ""oh we have trust issues""",en
360,1517531193578770432,2022-04-22,22:50:05,Taylor Swift is literally one of my favourite things about existing on this planet,en
361,1517531109025796099,2022-04-22,22:49:45,"Taylor Swift is now eligible for 8x Platinum (8,000,000) in the US.  Despite only peaking at #5, the album was the longest charting album on the Billboard 200 during the 2000s and is the 2nd longest running female album inside the top 50 in history.  https://t.co/Wo7hq0qI4M",en
362,1517529883936755716,2022-04-22,22:44:53,"San Antonio!Hogwild Records will have @taylorswift13 RSD release!  Also,smart ass comments like ""do the math 8.33333333 copies for each store"" is the reason Hogwild wasn't involved in the signed Folklore/Evermore era.  I do think more copies should be provided but like...🤐  https://t.co/ps55QSttUo",en
363,1517529834083213317,2022-04-22,22:44:41,have yet to see a heartstopper edit not to taylor swift come on you guys we can do this we can beat the only knowing one artist allegations  https://t.co/qvqKCCtCjN,en
364,1517528771162931200,2022-04-22,22:40:28,"💬| ""I've always been such a big fan of hers so it was great to meet her!""  @ConvosOnHulu star, Alison Oliver told @IrishCountryMag that @taylorswift13 is just as amazing in person as one could imagine  https://t.co/D6Uf8lwOGx",en
365,1517528384091340800,2022-04-22,22:38:55,I spent a lot of time lurking and finally decided to participate in Taylor Swift worshiping Twitter..  What a day to be alive! Finally!  All hail the queen 🥵  https://t.co/CVRc8MZ9BI,en
366,1517528094869016576,2022-04-22,22:37:46,"Inspired by Byeongkwan’s part of a thread of a.c.e based on Taylor Swift songs (linked below) 🥺  Cruel Summer, Daylight, Afterglow, Lover   #ChoiceCreations #김병관  https://t.co/kHd9PU0ytT",en
367,1517527855764320256,2022-04-22,22:36:49,look what I bought for a Taylor swift club night !!! I’m gonna be lover era!!!!  https://t.co/faRu6wTuuT,en
368,1517527751879712768,2022-04-22,22:36:25,napping all afternoon on my sofa because I’ll be leaving the house at 1am to camp outside in the freezing cold all night for the opportunity to purchase a single taylor swift record at 8am. definitely normal Friday afternoon behaviour  https://t.co/wEIFKDQs0U,en
369,1517527680421609472,2022-04-22,22:36:07,taylor swift on misogyny and double standard in the industry.  https://t.co/IA6sb25ZNg,en
370,1517526995965718529,2022-04-22,22:33:24,joe alwyn pointing at taylor swift’s best album  https://t.co/ozOBM5e0Em,en
371,1517526752209297410,2022-04-22,22:32:26,Sextou com S de que a força esteja comigo ao som de Taylor Swift. ❤🎶  https://t.co/cWeUIQOrgt,pt
372,1517526301099405312,2022-04-22,22:30:39,Artistas femininas com mais streams nessa década:  1# — Taylor Swift (18.1B) 2# — Ariana Grande (13.9B) 3# — Billie Ellish (12.4B) 4# — Dua Lipa (12B) 5# — Doja Cat (9.9B)  https://t.co/RL0n0wXDEL,pt
373,1517526197034491904,2022-04-22,22:30:14,"""Style"", de Taylor Swift ultrapassou no Spotify, 350 milhões de streams. É a sua 18ª música a atingir este marco e a 4ª música de seu álbum ""1989"".  https://t.co/xwOOvRhbAx",pt
374,1517526173886132224,2022-04-22,22:30:08,"I need Taylor Swift to reclaim Speak Now from Scooter so I can reclaim it from the memories of my ex boyfriend.  On a related note: you aren't mature for your age, he's a nonce.",en
375,1517526103228923904,2022-04-22,22:29:51,keşke taylor swift benim en iyi arkadaşım olsaydı canımsevgilim yaşadıklarımız ve karakterimiz o kadar aynı ki,tr
376,1517525625627725824,2022-04-22,22:27:58,"hi i’m eleanor! i stan taylor swift, olivia rodrigo,one direction, harry styles, conan gray, but also Louis tomlinson, zayn, niall horan and Liam payne . (i’m a massive swiftie, livie and styler) please rtwt so i can find more moots!!",en
377,1517525445314555907,2022-04-22,22:27:15,buenos días solamente a harry styles y taylor swift,es
378,1517525196097429506,2022-04-22,22:26:15,Artistas femininas com mais streams no Spotify nas últimas décadas:  2010-2019 — Ariana Grande (16.4B)  2020-2029 — Taylor Swift (18.1B até agora)  https://t.co/5KHZhfiG5Q,pt
379,1517525078971457536,2022-04-22,22:25:47,"hi!! im lana, im from #booktwt #anitwt and other fandons too im looking for moots that like: • percy jackson / heroes of olympus • attack on titan • heartstopper • brooklyn 99 • marvel  • louis partridge  • taylor swift  [cr: the mark of atena]  like and rt to be moots!!💌",en
380,1517422752755380224,2022-04-22,15:39:11,MY GOD I HAVE BEEN STANNING TAYLOR SWIFT FOR 5 YEARS NOW,en
381,1517420819781197825,2022-04-22,15:31:30,"Alexa, play Cowboy like me by Taylor Swift",en
382,1517420608325562369,2022-04-22,15:30:39,TZUYU MELODY PROJECT “ME! (Taylor Swift)” Cover by TZUYU (Feat. Bang Cha...  https://t.co/vBrVPaBmeQ ผ่าน @YouTube อยากได้อะไรแบบนี้อีก😭😭😭😭,vi
383,1517420404285276160,2022-04-22,15:29:51,illicit affairs//taylor swift  https://t.co/JB2DFPOjbW,en
384,1517420209027657729,2022-04-22,15:29:04,"I'm a simp for this Taylor swift edit first, and human second  https://t.co/40ZqYMHCxE",en
385,1517419542426886144,2022-04-22,15:26:25,the meaning behind each track on Taylor Swift’s “folklore”  https://t.co/pJzQsW1IZF,en
386,1517419303771025408,2022-04-22,15:25:28,"@cyberka666 Od lat chciałabym to albo ""Lover"" od Taylor Swift   https://t.co/cNfwWDuQL3  https://t.co/0nWLj1O82P",pl
387,1517418314565304325,2022-04-22,15:21:33,🇨🇦 @alkanadiyya #Jerusalem  Happy Orthodox Easter!  @LynnHastings @JustinTrudeau @Pontifex_fr @BarackObama @justinbieber  @katyperry @rihanna  @Cristiano @taylorswift13  @ladygaga @elonmusk   @narendramodi @TheEllenShow  @rimamaktabi @GoogleExpertUK @KateWhiteCanada @Kioninadine  https://t.co/9xSopNIpmB,en
388,1517416131560341505,2022-04-22,15:12:52,Listening to Taylor swift on YouTube and Spotify are two different things. YouTube give some special vibes that Spotify can't give 😌💙💙,en
389,1517412921004941313,2022-04-22,15:00:07,"What if the spirit of Stevie Nicks, Taylor Swift and Kate Bush combined?   Charlie Tyler is The UK's No.1 Emerging Singer Songwriter talent  🎵   SUPPORT AUTHENTIC POP! FOLLOW HER PLAYLIST BELOW!   https://t.co/Ut7WEU7brm  #popmusic #emergingtalent #musicproducer #alternativepop  https://t.co/jRAk5n0qwS",en
390,1517412893142052864,2022-04-22,15:00:00,"If you discovered a new species of animal, who would you name it after?  A scientist has named a new species of millipede after Taylor Swift. @rowhoop says with so much on the planet still undiscovered, you could name a bug too!  📸 Credit: Derek Hennen   https://t.co/zA1BuJHf8G  https://t.co/fQP8cozcX8",en
391,1517412652456476672,2022-04-22,14:59:03,Benim timeda niye surekli taylor swift ppli halsey fani ergenler oluyor? Sinif arkadaslarim yuzunden mi:(,tr
392,1517412058173960192,2022-04-22,14:56:41,Taylor Swift called me a dirty little whore and spat in my face and i loved it,en
393,1517412015819661314,2022-04-22,14:56:31,@taspeaknow @taylorswift13 yalniz bu dicle arastirmanizi öneririm @estiesbestie,tr
394,1517411555821842435,2022-04-22,14:54:41,"Type ""Taylor Swift called me ...."" and press the middle button of your keyboard to complete the sentence",en
395,1517409184748392448,2022-04-22,14:45:16,selena gomez and taylor swift singing on stage together  https://t.co/jBdp2aZHVc,en
396,1517407662970793985,2022-04-22,14:39:13,|￣￣￣￣￣￣￣￣￣￣￣￣￣|    wonderland by taylor swift             deserves better   |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
397,1517407146689847296,2022-04-22,14:37:10,@legendisarmani @oscos Yea bro Taylor Swift best rapper no cap,en
398,1517406112626135042,2022-04-22,14:33:03,taylor swift in yellow - a very much needed thread💛💛💛  https://t.co/RU5KTZIf8M,en
399,1517405432544964608,2022-04-22,14:30:21,potevo andare a venezia e non immortalare uno dei rari posti italiani in cui taylor swift ha messo piede  https://t.co/ntNeSDW9PP,it
400,1517525066136920065,2022-04-22,22:25:44,Taylor Swift Eugenics Experiment GONE WRONG (do not research),en
401,1517524397111877634,2022-04-22,22:23:05,"Taylor swift ""You got that long hair, slicked back, white t-shirt"" sözlerini Choi yeonjun için yazmış  MESS CONCEPT PHOTO #MESS_TXT #Thursdays_Child  https://t.co/yvdXC3DD5h",tr
402,1517524086217482241,2022-04-22,22:21:51,watching dola's decent into madness over the heart carriage being destroyed has been the highlight of my tl. I don't need an episode promo anymore I just need more taylor swift lyrics about the sashanne carriage,en
403,1517523919800250368,2022-04-22,22:21:11,กรี๊ดๆรอบใหม่เข้ามาแล้วนะค้าา แต่หน้าร้านเหลือไม่กี่เล่มแล้วน้าา ใครสนใจทักมาได้เลยค่ะ ราคา 390.- รวมค่าจัดส่งค่า #TaylorSwift #TaylorsVersion #หนังสือภาษาอังกฤษ #ตามหาหนังสือ #รับหิ้วหนังสือ  https://t.co/3OQbdRVRKS,th
404,1517523875453673473,2022-04-22,22:21:00,"Cómo sabía que era fan de Taylor Swift, me regaló la ""All too well"" experience JAJAJJAJAJAJA  https://t.co/dHvSq1fKD2",es
405,1517523718129393664,2022-04-22,22:20:23,"In celebration of Record Store Day, Vans is releasing 'Portraits of Her,' a compilation vinyl with donated tracks from girl in red, Julien Baker, Taylor Swift, and more. Sales go to We Are Moving The Needle, a nonprofit that supports female music industry professionals.  https://t.co/tW3P2rbaVR",en
406,1517523614983241731,2022-04-22,22:19:58,"de hecho, hay una discografía entera de Taylor Swift que lo explica",es
407,1517523609278894082,2022-04-22,22:19:57,"“take me to the lakes where all the poets went to die, i don't belong, and my beloved, neither do you” 📖🍃🌊  listening to the lakes on repeat in preparation for tomorrow!!  #RSD22 #RSD #thelakes @taylornation13 @taylorswift13 @recordstoreday  https://t.co/WtH8c799rb",en
408,1517523311055491073,2022-04-22,22:18:46,I need to go to new york and listen to 1989 by taylor swift  https://t.co/qWbQS4Do6F,en
409,1517523135192776704,2022-04-22,22:18:04,Remember when Taylor Swift  https://t.co/GkHSB0XTIf,en
410,1517522067306000385,2022-04-22,22:13:49,Bottons Taylor Swift:  https://t.co/jHBlW61g4o  Personalize seu bottons:  https://t.co/MuI1V4DwKo  https://t.co/nFz1MmSsU0,en
411,1517521565864402944,2022-04-22,22:11:50,normalize making your entire personality taylor swift!!!!,en
412,1517521554531229696,2022-04-22,22:11:47,Duh taylor swift invented time  https://t.co/BhUvq180IG,en
413,1517521482691141637,2022-04-22,22:11:30,one thing about taylor swift tours is that there’ll always be one dress that sparkles ✨🌈💗  https://t.co/ApnKftHtID,en
414,1517521462739017731,2022-04-22,22:11:25,11:11 All of my mutuals meet Taylor 💗 @taylorswift13 @taylornation13,en
415,1517521221293907968,2022-04-22,22:10:27,taylor swift looks so good here  https://t.co/O6gdh8FpZC,en
416,1517521170345738240,2022-04-22,22:10:15,Rejection email received. Activating @taylorswift13's Shake It Off to have a bop and get it out my system.  #amwriting #WritingCommunity #shakeitoff  https://t.co/mMmLKJxrp2,en
417,1517520963122130944,2022-04-22,22:09:26,Taylor Swift and Gigi Hadid are true definition of friendship goals.  https://t.co/k22OCEkvfh,en
418,1517520844150349826,2022-04-22,22:08:58,Sustainable fashion @taylorswift13 @StellaMcCartney ⚡️  https://t.co/ep36Pyf5pB,en
419,1517520450955448321,2022-04-22,22:07:24,"I made my dad a fan of Harry Styles, Taylor Swift, Louis Tomlinson &amp; One Direction. 😌💅",en
420,1517404836618248193,2022-04-22,14:27:59,"Adoro ogni stagione ma per tutto ciò sono proprio una ! PUTTANA ! quindi Alexa, play floklore by Taylor Swift  https://t.co/KlceBPgIy0",it
421,1517404286086483969,2022-04-22,14:25:48,|￣￣￣￣￣￣￣￣￣￣￣￣￣|       i want Taylor Swift to    confirm Evermore's Existing  |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
422,1517403933399990272,2022-04-22,14:24:24,@taspeaknow @taylorswift13 I mean she’s gorgeous BUT that’s not natural she’s wearing eye makeup,en
423,1517403683599749120,2022-04-22,14:23:24,|￣￣￣￣￣￣￣￣￣￣￣￣￣|    i want to hug taylor swift   |＿＿＿＿＿＿＿＿＿＿＿＿＿|                    \ (•﹏•) /                        \      /                         ——                        |     |                        |_   |_,en
424,1517403388237000704,2022-04-22,14:22:14,in the second barbie movie when the cunty red sextress mermaid curses the queen with her worst fear and she starts sinking to the bottom of the ocean girl Ummm why isn't ur #1 fear of ur daughter DYING!!!!!!!!!! Some queen this Taylor swift bitch is...... My goodness..  https://t.co/Exejaz5Yh2,en
425,1517402275181776896,2022-04-22,14:17:49,"⋆*･ﾟ:⋆*･ﾟ⋆*･ﾟ:⋆*･ﾟ Hi I’m Lia🤍 I’m new to #booktwt  ⁃18, she/her ⁃romance, thriller   ⁃TSITP series, The Hating Game, The Love Hyp, It Ends With Us, One of Us Is Lying  ⁃My fave artists: BTS &amp; Taylor Swift   ୨୧ rtwt or like to be mutuals :)",ja
426,1517401638809575426,2022-04-22,14:15:17,"📈| @taylorswift13 on this week's ARIA Top 50 albums chart   • ""1989"" extends its record as the longest charting female album on the chart with 296 weeks!  https://t.co/mpqGI50YiD",en
427,1517401414485610498,2022-04-22,14:14:23,Reports of @taylorswift13 fans starting to queue outside record shops around the county already for @RSDUK   No queue at Beyond yet 😳   #TaylorSwift #rsd #RSD2022 #RecordStoreDay #RSD22 #thelakes  https://t.co/Htz7K9CPZ8,en
428,1517401219182239744,2022-04-22,14:13:37,Scientist names new millipede species after #TaylorSwift (@taylorswift13)    https://t.co/zFAosriMnv,en
429,1517401085962756096,2022-04-22,14:13:05,today is not Taylor Swift’s birthday.,en
430,1517400505789849600,2022-04-22,14:10:47,"tweeting is much like SEO, you’ve just gotta use the right keywords like queer Melbourne depression Taylor Swift houseplant MacBook twink",en
431,1517399053981655041,2022-04-22,14:05:01,"Prima di svegliarmi ho sognato che stavo presentando la categooria Record of the year ai Grammy, i nominati erano Jon Baptiste, Billie Eilish e Taylor Swift. Apro la busta e trovo LA COMPILATION DI HIGH SCHOOL MUSICAL 2 CON LA PARTECIPAZIONE DI GIANNI MORANDI",it
432,1517398885815128065,2022-04-22,14:04:20,"i was singing enchanted by taylor swift and hindi ko napansin naka on mic ako,it's so embarrassing huhuhhsjwuejs  STEF sa BahayniKumu",tl
433,1517398373418086400,2022-04-22,14:02:18,Here’s a look at the Taylor Swift college course’s goals and lessons - Scout Magazine | via @scoutmagph  https://t.co/Ut2krlSdqf,en
434,1517398318959276032,2022-04-22,14:02:05,"que mi hermano se saca los heardles de taylor swift, yo de verdad me meo  https://t.co/rx1W7vPBWQ",es
435,1517398201086918656,2022-04-22,14:01:37,I WANT ARIANA AND TAYLOR TO COLLABB SOO BADDD 😣😭😭😌.. QUEEENSS  #ArianaGrande #TaylorSwift #Swifties #arianators,en
436,1517397824161333248,2022-04-22,14:00:07,Taylor Swift will forever be trash it’s crazy,en
437,1517397767831887872,2022-04-22,13:59:54,taylor swift dinlemeye devam o halde ❤️‍🔥,tr
438,1517397540546646016,2022-04-22,13:59:00,"Most streamed female artists on Spotify on Wednesday (Apr. 20, 2022):  #1 @taylorswift13 27.51M  https://t.co/ZCxYy9CdZC",en
439,1517397074769182720,2022-04-22,13:57:09,@westenthu Me who listening to Taylor Swift on daily basis.  https://t.co/qjlryfJYsg,en
440,1517520377085411329,2022-04-22,22:07:06,DIASPRO 🌈  cis etero (ancora non ha accettato che sky sia gay) she/her fan di taylor swift  https://t.co/UF52IBuVH8,it
441,1517520331669450756,2022-04-22,22:06:55,Ser team alguien en un caso de abuso doméstico como si esto fuera el taylor swift vs kim kardashian es lynchiano pero es que hacer edits graciosos del juicio con la musiquita del canal mii ya es otro nivel,es
442,1517520285280481282,2022-04-22,22:06:44,a random taylor swift lyrics bcs i couldn't pick one  https://t.co/OfIPN20PEV,en
443,1517520256083890176,2022-04-22,22:06:37,anunciarles que mi peluca rubia para mi fiesta de cumpleaños temática de taylor swift llega hoy ✨,es
444,1517520232872611842,2022-04-22,22:06:32,taylor swift is for lesbians,en
445,1517520220780474374,2022-04-22,22:06:29,"my boyfriend took me on a surprise date to the candlelit taylor swift string quartet last night and it was the most beautiful gift anyone has ever given me :,)  https://t.co/UNC8XMRXEX",en
446,1517518780200488960,2022-04-22,22:00:45,"“welcome to new york, it’s been waiting for you” - taylor swift  https://t.co/choWeLWo1N",en
447,1517518689674874880,2022-04-22,22:00:24,"ou você é swiftie ou você acredita que taylor swift, dona do maior álbum country da história e a mais nova a ganhar grammy de álbum do ano aceitaria um relacionamento fake com membro de boyband",pt
448,1517518605906194432,2022-04-22,22:00:04,".@taylorswift13's ""You Are In Love"" has now surpassed 60 million streams on Spotify. It's her 130th song to hit this milestone and her 16th from ""1989"".",en
449,1517518515523264516,2022-04-22,21:59:42,"@theLasagna @erinhahn_author @thedaysbetween Ohmigawwwwwwd, Mike - you should write blurbs ALWAYS.  You had me at Taylor Swift.",en
450,1517518306932056066,2022-04-22,21:58:53,i know that nobody wants to hear this but i didnt even realize that people still listened to taylor swift,en
451,1517518234353815553,2022-04-22,21:58:35,"I just made this. It says ""Taylor Swift says that homophobes and transphobes suck."" Since Taylor is an ally to the LGBTQ+ community, I don't think she'd find this offensive. Love is love and trans rights are human rights. Real #swifties are allies, not bigots. #TaylorSwift .  https://t.co/mTYaNazLTg",en
452,1517518045064871944,2022-04-22,21:57:50,If Taylor Swift retired and decided to restore furniture instead is the best way I can describe @erinhahn_author magnificent adult romance debut BUILT TO LAST. This book has straight up not left my side since I started reading two days ago. 😍  https://t.co/PxztHGjnMz,en
453,1517517501156196353,2022-04-22,21:55:41,what if yuzuru performs to taylor swift. what then.,en
454,1517517481606139904,2022-04-22,21:55:36,Thrilled to say that my final group project in this systems course is a Taylor Swift themed search engine.  I need to make sure we index @jeanqasaur's tweets for maximum Swift coverage,en
